Sample_Date,WRRF_Name,Gene Copies (N1/L),Per Capita Gene Copies,"Population Served, estimated",School-Aged Population,Season,Holiday
2022-05-08,Newtown Creek,17283.9,10200000.0,1156473,188137.0,Spring 2022,0
2022-05-08,North River,22309.31,12100000.0,658596,72242.0,Spring 2022,0
2022-05-08,Oakwood Beach,12408.45,6520000.0,258731,44374.0,Spring 2022,0
2022-05-08,Owls Head,11808.05,4440000.0,906442,135396.0,Spring 2022,0
2022-05-08,Port Richmond,13795.22,10200000.0,226167,46435.0,Spring 2022,0
2022-05-08,Red Hook,19073.01,9020000.0,224029,33636.0,Spring 2022,0
2022-05-08,Rockaway,4940.49,3410000.0,120539,29986.0,Spring 2022,0
2022-05-08,Tallman Island,26161.4,17200000.0,449907,74748.0,Spring 2022,0
2022-05-08,Wards Island,7265.19,4350000.0,1201485,240219.0,Spring 2022,0
2022-05-10,26th Ward,10626.16,5670000.0,290608,72091.0,Spring 2022,0
2022-05-10,Bowery Bay,34106.67,12300000.0,924695,122994.0,Spring 2022,0
2022-05-10,Coney Island,9984.89,4430000.0,682342,117865.0,Spring 2022,0
2022-05-10,Hunts Point,4215.0,2490000.0,755948,151282.0,Spring 2022,0
2022-05-10,Jamaica Bay,19254.42,7400000.0,748737,131881.0,Spring 2022,0
2022-05-10,Newtown Creek,24892.38,14600000.0,1156473,188137.0,Spring 2022,0
2022-05-10,North River,22778.02,12400000.0,658596,72242.0,Spring 2022,0
2022-05-10,Oakwood Beach,14545.62,6150000.0,258731,44374.0,Spring 2022,0
2022-05-10,Owls Head,28467.17,10500000.0,906442,135396.0,Spring 2022,0
2022-05-10,Port Richmond,12976.56,7170000.0,226167,46435.0,Spring 2022,0
2022-05-10,Red Hook,20049.37,8470000.0,224029,33636.0,Spring 2022,0
2022-05-10,Rockaway,11409.91,7520000.0,120539,29986.0,Spring 2022,0
2022-05-10,Tallman Island,30224.94,15300000.0,449907,74748.0,Spring 2022,0
2022-05-10,Wards Island,8054.7,4670000.0,1201485,240219.0,Spring 2022,0
2022-05-15,26th Ward,7101.03,4160000.0,290608,72091.0,Spring 2022,0
2022-05-15,Bowery Bay,26382.52,10600000.0,924695,122994.0,Spring 2022,0
2022-05-15,Coney Island,18391.71,8060000.0,682342,117865.0,Spring 2022,0
2022-05-15,Hunts Point,8381.37,4990000.0,755948,151282.0,Spring 2022,0
2022-05-15,Jamaica Bay,16170.17,6380000.0,748737,131881.0,Spring 2022,0
2022-05-15,Newtown Creek,8009.04,4560000.0,1156473,188137.0,Spring 2022,0
2022-05-15,North River,22315.55,12400000.0,658596,72242.0,Spring 2022,0
2022-05-15,Oakwood Beach,7337.13,3440000.0,258731,44374.0,Spring 2022,0
2022-05-15,Owls Head,12784.53,4970000.0,906442,135396.0,Spring 2022,0
2022-05-15,Port Richmond,21096.21,12000000.0,226167,46435.0,Spring 2022,0
2022-05-15,Red Hook,12018.0,5080000.0,224029,33636.0,Spring 2022,0
2022-05-15,Rockaway,6974.31,4380000.0,120539,29986.0,Spring 2022,0
2022-05-15,Tallman Island,36515.55,18100000.0,449907,74748.0,Spring 2022,0
2022-05-15,Wards Island,7926.16,4420000.0,1201485,240219.0,Spring 2022,0
2022-05-17,26th Ward,19758.8,11300000.0,290608,72091.0,Spring 2022,0
2022-05-17,Bowery Bay,26801.38,10500000.0,924695,122994.0,Spring 2022,0
2022-05-17,Coney Island,15985.87,6560000.0,682342,117865.0,Spring 2022,0
2022-05-17,Hunts Point,15201.82,8600000.0,755948,151282.0,Spring 2022,0
2022-05-17,Jamaica Bay,23054.14,10400000.0,748737,131881.0,Spring 2022,0
2022-05-17,Newtown Creek,16794.63,9840000.0,1156473,188137.0,Spring 2022,0
2022-05-17,North River,24202.84,13600000.0,658596,72242.0,Spring 2022,0
2022-05-17,Oakwood Beach,16802.8,7380000.0,258731,44374.0,Spring 2022,0
2022-05-17,Owls Head,31865.07,12600000.0,906442,135396.0,Spring 2022,0
2022-05-17,Port Richmond,24175.65,12500000.0,226167,46435.0,Spring 2022,0
2022-05-17,Red Hook,17144.08,7240000.0,224029,33636.0,Spring 2022,0
2022-05-17,Rockaway,8804.26,5530000.0,120539,29986.0,Spring 2022,0
2022-05-17,Tallman Island,20814.4,11600000.0,449907,74748.0,Spring 2022,0
2022-05-17,Wards Island,11337.45,6290000.0,1201485,240219.0,Spring 2022,0
2022-05-22,26th Ward,4354.0,2610000.0,290608,72091.0,Spring 2022,0
2022-05-22,Bowery Bay,24917.0,9490000.0,924695,122994.0,Spring 2022,0
2022-05-22,Coney Island,6928.0,3650000.0,682342,117865.0,Spring 2022,0
2022-05-22,Hunts Point,4138.0,2650000.0,755948,151282.0,Spring 2022,0
2022-05-22,Jamaica Bay,17403.0,6860000.0,748737,131881.0,Spring 2022,0
2022-05-22,Newtown Creek,22409.0,12800000.0,1156473,188137.0,Spring 2022,0
2022-05-22,North River,19783.0,11300000.0,658596,72242.0,Spring 2022,0
2022-05-22,Oakwood Beach,7373.0,3560000.0,258731,44374.0,Spring 2022,0
2022-05-22,Owls Head,21227.0,8070000.0,906442,135396.0,Spring 2022,0
2022-05-22,Port Richmond,18174.0,9430000.0,226167,46435.0,Spring 2022,0
2022-05-22,Red Hook,9104.0,3850000.0,224029,33636.0,Spring 2022,0
2022-05-22,Rockaway,18465.0,11600000.0,120539,29986.0,Spring 2022,0
2022-05-22,Tallman Island,16957.0,9840000.0,449907,74748.0,Spring 2022,0
2022-05-22,Wards Island,7822.0,5520000.0,1201485,240219.0,Spring 2022,0
2022-05-24,26th Ward,10266.0,5750000.0,290608,72091.0,Spring 2022,0
2022-05-24,Bowery Bay,22564.0,7940000.0,924695,122994.0,Spring 2022,0
2022-05-24,Coney Island,13917.0,5640000.0,682342,117865.0,Spring 2022,0
2022-05-24,Hunts Point,13413.0,7520000.0,755948,151282.0,Spring 2022,0
2022-05-24,Jamaica Bay,30.0,11200.0,748737,131881.0,Spring 2022,0
2022-05-24,Newtown Creek,15742.0,8810000.0,1156473,188137.0,Spring 2022,0
2022-05-24,North River,22047.0,12000000.0,658596,72242.0,Spring 2022,0
2022-05-24,Oakwood Beach,14724.0,6530000.0,258731,44374.0,Spring 2022,0
2022-05-24,Owls Head,22230.0,8260000.0,906442,135396.0,Spring 2022,0
2022-05-24,Port Richmond,18705.0,9080000.0,226167,46435.0,Spring 2022,0
2022-05-24,Red Hook,21076.0,8190000.0,224029,33636.0,Spring 2022,0
2022-05-24,Rockaway,10349.0,6180000.0,120539,29986.0,Spring 2022,0
2022-05-24,Tallman Island,26422.0,11300000.0,449907,74748.0,Spring 2022,0
2022-05-24,Wards Island,10682.0,6060000.0,1201485,240219.0,Spring 2022,0
2022-05-31,26th Ward,13403.0,7680000.0,290608,72091.0,Spring 2022,0
2022-05-31,Bowery Bay,24925.0,8880000.0,924695,122994.0,Spring 2022,0
2022-05-31,Coney Island,14463.0,5460000.0,682342,117865.0,Spring 2022,0
2022-05-31,Hunts Point,7184.0,4390000.0,755948,151282.0,Spring 2022,0
2022-05-31,Jamaica Bay,25430.0,9390000.0,748737,131881.0,Spring 2022,0
2022-05-31,Newtown Creek,19673.0,11700000.0,1156473,188137.0,Spring 2022,0
2022-05-31,North River,18304.0,11200000.0,658596,72242.0,Spring 2022,0
2022-05-31,Oakwood Beach,15258.0,6320000.0,258731,44374.0,Spring 2022,0
2022-05-31,Owls Head,24365.0,8950000.0,906442,135396.0,Spring 2022,0
2022-05-31,Port Richmond,18082.0,7870000.0,226167,46435.0,Spring 2022,0
2022-05-31,Red Hook,18224.0,7080000.0,224029,33636.0,Spring 2022,0
2022-05-31,Rockaway,7096.0,4900000.0,120539,29986.0,Spring 2022,0
2022-05-31,Tallman Island,19477.0,9180000.0,449907,74748.0,Spring 2022,0
2022-05-31,Wards Island,8416.0,5860000.0,1201485,240219.0,Spring 2022,0
2022-06-05,26th Ward,30712.0,16800000.0,290608,72091.0,Spring 2022,1
2022-06-05,Bowery Bay,25573.0,9210000.0,924695,122994.0,Spring 2022,1
2022-06-05,Coney Island,11427.0,4690000.0,682342,117865.0,Spring 2022,1
2022-06-05,Hunts Point,3898.0,2380000.0,755948,151282.0,Spring 2022,1
2022-06-05,Jamaica Bay,18629.0,7160000.0,748737,131881.0,Spring 2022,1
2022-06-05,Newtown Creek,20021.0,10600000.0,1156473,188137.0,Spring 2022,1
2022-06-05,North River,15539.0,8400000.0,658596,72242.0,Spring 2022,1
2022-06-05,Oakwood Beach,11971.0,5310000.0,258731,44374.0,Spring 2022,1
2022-06-05,Owls Head,25633.0,9210000.0,906442,135396.0,Spring 2022,1
2022-06-05,Port Richmond,12700.0,5740000.0,226167,46435.0,Spring 2022,1
2022-06-05,Red Hook,12957.0,5250000.0,224029,33636.0,Spring 2022,1
2022-06-05,Rockaway,4047.0,2540000.0,120539,29986.0,Spring 2022,1
2022-06-05,Tallman Island,14530.0,7820000.0,449907,74748.0,Spring 2022,1
2022-06-05,Wards Island,8807.0,4970000.0,1201485,240219.0,Spring 2022,1
2022-06-07,26th Ward,11869.0,6800000.0,290608,72091.0,Spring 2022,0
2022-06-07,Bowery Bay,23744.0,9330000.0,924695,122994.0,Spring 2022,0
2022-06-07,Coney Island,12737.0,5370000.0,682342,117865.0,Spring 2022,0
2022-06-07,Hunts Point,8601.0,5130000.0,755948,151282.0,Spring 2022,0
2022-06-07,Jamaica Bay,23151.0,8900000.0,748737,131881.0,Spring 2022,0
2022-06-07,Newtown Creek,16995.0,10200000.0,1156473,188137.0,Spring 2022,0
2022-06-07,North River,15117.0,9120000.0,658596,72242.0,Spring 2022,0
2022-06-07,Oakwood Beach,10209.0,4330000.0,258731,44374.0,Spring 2022,0
2022-06-07,Owls Head,16839.0,6610000.0,906442,135396.0,Spring 2022,0
2022-06-07,Port Richmond,16096.0,7540000.0,226167,46435.0,Spring 2022,0
2022-06-07,Red Hook,17674.0,7760000.0,224029,33636.0,Spring 2022,0
2022-06-07,Rockaway,5829.0,3660000.0,120539,29986.0,Spring 2022,0
2022-06-07,Tallman Island,31870.0,15800000.0,449907,74748.0,Spring 2022,0
2022-06-07,Wards Island,14019.0,8260000.0,1201485,240219.0,Spring 2022,0
2022-06-12,26th Ward,10660.0,6250000.0,290608,72091.0,Spring 2022,0
2022-06-12,Bowery Bay,11064.0,4760000.0,924695,122994.0,Spring 2022,0
2022-06-12,Coney Island,9083.0,4080000.0,682342,117865.0,Spring 2022,0
2022-06-12,Hunts Point,4313.0,2630000.0,755948,151282.0,Spring 2022,0
2022-06-12,Jamaica Bay,15482.0,6110000.0,748737,131881.0,Spring 2022,0
2022-06-12,Newtown Creek,16025.0,9390000.0,1156473,188137.0,Spring 2022,0
2022-06-12,North River,16671.0,9100000.0,658596,72242.0,Spring 2022,0
2022-06-12,Oakwood Beach,13268.0,5980000.0,258731,44374.0,Spring 2022,0
2022-06-12,Owls Head,23522.0,9040000.0,906442,135396.0,Spring 2022,0
2022-06-12,Port Richmond,18714.0,9400000.0,226167,46435.0,Spring 2022,0
2022-06-12,Red Hook,13890.0,5400000.0,224029,33636.0,Spring 2022,0
2022-06-12,Rockaway,5858.0,3860000.0,120539,29986.0,Spring 2022,0
2022-06-12,Tallman Island,14212.0,7290000.0,449907,74748.0,Spring 2022,0
2022-06-12,Wards Island,7569.0,4440000.0,1201485,240219.0,Spring 2022,0
2022-06-14,26th Ward,16979.0,8850000.0,290608,72091.0,Spring 2022,0
2022-06-14,Bowery Bay,14628.0,6050000.0,924695,122994.0,Spring 2022,0
2022-06-14,Coney Island,18756.0,7910000.0,682342,117865.0,Spring 2022,0
2022-06-14,Hunts Point,21252.0,12200000.0,755948,151282.0,Spring 2022,0
2022-06-14,Jamaica Bay,20966.0,7740000.0,748737,131881.0,Spring 2022,0
2022-06-14,Newtown Creek,17057.0,10100000.0,1156473,188137.0,Spring 2022,0
2022-06-14,North River,21695.0,13000000.0,658596,72242.0,Spring 2022,0
2022-06-14,Oakwood Beach,7643.0,3130000.0,258731,44374.0,Spring 2022,0
2022-06-14,Owls Head,12465.0,4840000.0,906442,135396.0,Spring 2022,0
2022-06-14,Port Richmond,14226.0,5950000.0,226167,46435.0,Spring 2022,0
2022-06-14,Red Hook,18118.0,7040000.0,224029,33636.0,Spring 2022,0
2022-06-14,Rockaway,21102.0,13300000.0,120539,29986.0,Spring 2022,0
2022-06-14,Tallman Island,13271.0,5920000.0,449907,74748.0,Spring 2022,0
2022-06-14,Wards Island,23820.0,14300000.0,1201485,240219.0,Spring 2022,0
2022-06-21,26th Ward,24315.0,13600000.0,290608,72091.0,Summer 2022,0
2022-06-21,Bowery Bay,31744.0,12300000.0,924695,122994.0,Summer 2022,0
2022-06-21,Coney Island,40937.0,17000000.0,682342,117865.0,Summer 2022,0
2022-06-21,Hunts Point,13054.0,8110000.0,755948,151282.0,Summer 2022,0
2022-06-21,Jamaica Bay,30046.0,11700000.0,748737,131881.0,Summer 2022,0
2022-06-21,Newtown Creek,16500.0,9670000.0,1156473,188137.0,Summer 2022,0
2022-06-21,North River,17455.0,9830000.0,658596,72242.0,Summer 2022,0
2022-06-21,Oakwood Beach,14219.0,5720000.0,258731,44374.0,Summer 2022,0
2022-06-21,Owls Head,34707.0,13300000.0,906442,135396.0,Summer 2022,0
2022-06-21,Port Richmond,15956.0,6410000.0,226167,46435.0,Summer 2022,0
2022-06-21,Red Hook,20920.0,8480000.0,224029,33636.0,Summer 2022,0
2022-06-21,Rockaway,5994.0,3580000.0,120539,29986.0,Summer 2022,0
2022-06-21,Tallman Island,27675.0,13700000.0,449907,74748.0,Summer 2022,0
2022-06-21,Wards Island,19549.0,11300000.0,1201485,240219.0,Summer 2022,0
2022-06-26,26th Ward,16149.0,8620000.0,290608,72091.0,Summer 2022,0
2022-06-26,Bowery Bay,32679.0,11600000.0,924695,122994.0,Summer 2022,0
2022-06-26,Coney Island,20363.0,7680000.0,682342,117865.0,Summer 2022,0
2022-06-26,Hunts Point,12546.0,7540000.0,755948,151282.0,Summer 2022,0
2022-06-26,Jamaica Bay,34498.0,12700000.0,748737,131881.0,Summer 2022,0
2022-06-26,Newtown Creek,22819.0,12800000.0,1156473,188137.0,Summer 2022,0
2022-06-26,North River,48596.0,26800000.0,658596,72242.0,Summer 2022,0
2022-06-26,Oakwood Beach,15143.0,6070000.0,258731,44374.0,Summer 2022,0
2022-06-26,Owls Head,19368.0,7200000.0,906442,135396.0,Summer 2022,0
2022-06-26,Port Richmond,13334.0,5360000.0,226167,46435.0,Summer 2022,0
2022-06-26,Red Hook,38645.0,16300000.0,224029,33636.0,Summer 2022,0
2022-06-26,Rockaway,10723.0,6400000.0,120539,29986.0,Summer 2022,0
2022-06-26,Tallman Island,26014.0,11400000.0,449907,74748.0,Summer 2022,0
2022-06-26,Wards Island,16524.0,11600000.0,1201485,240219.0,Summer 2022,0
2022-06-28,26th Ward,16236.0,8670000.0,290608,72091.0,Summer 2022,0
2022-06-28,Bowery Bay,23498.0,8080000.0,924695,122994.0,Summer 2022,0
2022-06-28,Coney Island,9888.0,4220000.0,682342,117865.0,Summer 2022,0
2022-06-28,Hunts Point,7134.0,3970000.0,755948,151282.0,Summer 2022,0
2022-06-28,Jamaica Bay,24304.0,8720000.0,748737,131881.0,Summer 2022,0
2022-06-28,Newtown Creek,21464.0,12200000.0,1156473,188137.0,Summer 2022,0
2022-06-28,North River,17167.0,9970000.0,658596,72242.0,Summer 2022,0
2022-06-28,Oakwood Beach,14096.0,5180000.0,258731,44374.0,Summer 2022,0
2022-06-28,Owls Head,9146.0,3400000.0,906442,135396.0,Summer 2022,0
2022-06-28,Port Richmond,25640.0,9870000.0,226167,46435.0,Summer 2022,0
2022-06-28,Red Hook,32002.0,13000000.0,224029,33636.0,Summer 2022,0
2022-06-28,Rockaway,10625.0,6010000.0,120539,29986.0,Summer 2022,0
2022-06-28,Tallman Island,14189.0,7040000.0,449907,74748.0,Summer 2022,0
2022-06-28,Wards Island,7199.0,4380000.0,1201485,240219.0,Summer 2022,0
2022-07-05,26th Ward,26906.0,13700000.0,290608,72091.0,Summer 2022,0
2022-07-05,Bowery Bay,41628.0,14800000.0,924695,122994.0,Summer 2022,0
2022-07-05,Coney Island,30215.0,11200000.0,682342,117865.0,Summer 2022,0
2022-07-05,Hunts Point,25710.0,15100000.0,755948,151282.0,Summer 2022,0
2022-07-05,Jamaica Bay,36944.0,13300000.0,748737,131881.0,Summer 2022,0
2022-07-05,Newtown Creek,19319.0,11100000.0,1156473,188137.0,Summer 2022,0
2022-07-05,North River,12202.0,6870000.0,658596,72242.0,Summer 2022,0
2022-07-05,Oakwood Beach,18617.0,7050000.0,258731,44374.0,Summer 2022,0
2022-07-05,Owls Head,12752.0,4950000.0,906442,135396.0,Summer 2022,0
2022-07-05,Port Richmond,23897.0,8800000.0,226167,46435.0,Summer 2022,0
2022-07-05,Red Hook,29750.0,12100000.0,224029,33636.0,Summer 2022,0
2022-07-05,Rockaway,790.0,422000.0,120539,29986.0,Summer 2022,0
2022-07-05,Tallman Island,25896.0,11800000.0,449907,74748.0,Summer 2022,0
2022-07-05,Wards Island,14164.0,9550000.0,1201485,240219.0,Summer 2022,0
2022-07-10,26th Ward,8043.0,4190000.0,290608,72091.0,Summer 2022,0
2022-07-10,Bowery Bay,31166.0,10800000.0,924695,122994.0,Summer 2022,0
2022-07-10,Coney Island,24329.0,9180000.0,682342,117865.0,Summer 2022,0
2022-07-10,Hunts Point,10662.0,5930000.0,755948,151282.0,Summer 2022,0
2022-07-10,Jamaica Bay,25678.0,9480000.0,748737,131881.0,Summer 2022,0
2022-07-10,Newtown Creek,17197.0,9340000.0,1156473,188137.0,Summer 2022,0
2022-07-10,North River,23993.0,12500000.0,658596,72242.0,Summer 2022,0
2022-07-10,Oakwood Beach,25488.0,9470000.0,258731,44374.0,Summer 2022,0
2022-07-10,Owls Head,35116.0,12600000.0,906442,135396.0,Summer 2022,0
2022-07-10,Port Richmond,23554.0,8280000.0,226167,46435.0,Summer 2022,0
2022-07-10,Red Hook,23739.0,9230000.0,224029,33636.0,Summer 2022,0
2022-07-10,Rockaway,11322.0,6400000.0,120539,29986.0,Summer 2022,0
2022-07-10,Tallman Island,26850.0,11300000.0,449907,74748.0,Summer 2022,0
2022-07-10,Wards Island,9080.0,5490000.0,1201485,240219.0,Summer 2022,0
2022-07-12,26th Ward,50547.0,27000000.0,290608,72091.0,Summer 2022,0
2022-07-12,Bowery Bay,50007.0,19000000.0,924695,122994.0,Summer 2022,0
2022-07-12,Coney Island,19225.0,7570000.0,682342,117865.0,Summer 2022,0
2022-07-12,Hunts Point,22025.0,12000000.0,755948,151282.0,Summer 2022,0
2022-07-12,Jamaica Bay,48783.0,17500000.0,748737,131881.0,Summer 2022,0
2022-07-12,Newtown Creek,20791.0,12600000.0,1156473,188137.0,Summer 2022,0
2022-07-12,North River,22556.0,13500000.0,658596,72242.0,Summer 2022,0
2022-07-12,Oakwood Beach,8993.0,3250000.0,258731,44374.0,Summer 2022,0
2022-07-12,Owls Head,19560.0,7110000.0,906442,135396.0,Summer 2022,0
2022-07-12,Port Richmond,24343.0,8560000.0,226167,46435.0,Summer 2022,0
2022-07-12,Red Hook,22469.0,9490000.0,224029,33636.0,Summer 2022,0
2022-07-12,Rockaway,8568.0,4840000.0,120539,29986.0,Summer 2022,0
2022-07-12,Tallman Island,42115.0,18400000.0,449907,74748.0,Summer 2022,0
2022-07-12,Wards Island,12922.0,8630000.0,1201485,240219.0,Summer 2022,0
2022-07-17,26th Ward,14947.0,8180000.0,290608,72091.0,Summer 2022,0
2022-07-17,Bowery Bay,23248.0,8850000.0,924695,122994.0,Summer 2022,0
2022-07-17,Coney Island,20367.0,7910000.0,682342,117865.0,Summer 2022,0
2022-07-17,Hunts Point,15929.0,9010000.0,755948,151282.0,Summer 2022,0
2022-07-17,Jamaica Bay,36970.0,13600000.0,748737,131881.0,Summer 2022,0
2022-07-17,Newtown Creek,20167.0,11400000.0,1156473,188137.0,Summer 2022,0
2022-07-17,North River,20747.0,11000000.0,658596,72242.0,Summer 2022,0
2022-07-17,Oakwood Beach,4695.0,1770000.0,258731,44374.0,Summer 2022,0
2022-07-17,Owls Head,14147.0,5490000.0,906442,135396.0,Summer 2022,0
2022-07-17,Port Richmond,30199.0,11100000.0,226167,46435.0,Summer 2022,0
2022-07-17,Red Hook,14612.0,6170000.0,224029,33636.0,Summer 2022,0
2022-07-17,Rockaway,2996.0,1980000.0,120539,29986.0,Summer 2022,0
2022-07-17,Tallman Island,24965.0,14700000.0,449907,74748.0,Summer 2022,0
2022-07-17,Wards Island,12625.0,8430000.0,1201485,240219.0,Summer 2022,0
2022-07-19,26th Ward,20763.0,11600000.0,290608,72091.0,Summer 2022,0
2022-07-19,Bowery Bay,32181.0,12300000.0,924695,122994.0,Summer 2022,0
2022-07-19,Coney Island,27471.0,10400000.0,682342,117865.0,Summer 2022,0
2022-07-19,Hunts Point,10799.0,7460000.0,755948,151282.0,Summer 2022,0
2022-07-19,Jamaica Bay,31592.0,11300000.0,748737,131881.0,Summer 2022,0
2022-07-19,Newtown Creek,25142.0,15100000.0,1156473,188137.0,Summer 2022,0
2022-07-19,North River,19340.0,11900000.0,658596,72242.0,Summer 2022,0
2022-07-19,Oakwood Beach,7020.0,2610000.0,258731,44374.0,Summer 2022,0
2022-07-19,Owls Head,6934.0,2550000.0,906442,135396.0,Summer 2022,0
2022-07-19,Port Richmond,24262.0,8530000.0,226167,46435.0,Summer 2022,0
2022-07-19,Red Hook,24878.0,10500000.0,224029,33636.0,Summer 2022,0
2022-07-19,Rockaway,14577.0,9610000.0,120539,29986.0,Summer 2022,0
2022-07-19,Tallman Island,25978.0,15100000.0,449907,74748.0,Summer 2022,0
2022-07-19,Wards Island,9269.0,7510000.0,1201485,240219.0,Summer 2022,0
2022-07-24,26th Ward,11594.0,7250000.0,290608,72091.0,Summer 2022,0
2022-07-24,Bowery Bay,11987.0,4470000.0,924695,122994.0,Summer 2022,0
2022-07-24,Coney Island,17201.0,6970000.0,682342,117865.0,Summer 2022,0
2022-07-24,Hunts Point,21216.0,16500000.0,755948,151282.0,Summer 2022,0
2022-07-24,Jamaica Bay,14833.0,5400000.0,748737,131881.0,Summer 2022,0
2022-07-24,Newtown Creek,14230.0,8290000.0,1156473,188137.0,Summer 2022,0
2022-07-24,North River,12398.0,7410000.0,658596,72242.0,Summer 2022,0
2022-07-24,Oakwood Beach,4855.0,1780000.0,258731,44374.0,Summer 2022,0
2022-07-24,Owls Head,13820.0,5080000.0,906442,135396.0,Summer 2022,0
2022-07-24,Port Richmond,12974.0,4560000.0,226167,46435.0,Summer 2022,0
2022-07-24,Red Hook,13943.0,5650000.0,224029,33636.0,Summer 2022,0
2022-07-24,Rockaway,4833.0,2880000.0,120539,29986.0,Summer 2022,0
2022-07-24,Tallman Island,16760.0,9170000.0,449907,74748.0,Summer 2022,0
2022-07-24,Wards Island,8269.0,7420000.0,1201485,240219.0,Summer 2022,0
2022-07-26,26th Ward,9169.0,5260000.0,290608,72091.0,Summer 2022,0
2022-07-26,Bowery Bay,29832.0,10700000.0,924695,122994.0,Summer 2022,0
2022-07-26,Coney Island,19135.0,7860000.0,682342,117865.0,Summer 2022,0
2022-07-26,Hunts Point,16678.0,10800000.0,755948,151282.0,Summer 2022,0
2022-07-26,Jamaica Bay,24169.0,8680000.0,748737,131881.0,Summer 2022,0
2022-07-26,Newtown Creek,11434.0,6850000.0,1156473,188137.0,Summer 2022,0
2022-07-26,North River,4673.0,2790000.0,658596,72242.0,Summer 2022,0
2022-07-26,Oakwood Beach,7652.0,2750000.0,258731,44374.0,Summer 2022,0
2022-07-26,Owls Head,8665.0,3180000.0,906442,135396.0,Summer 2022,0
2022-07-26,Port Richmond,32037.0,11800000.0,226167,46435.0,Summer 2022,0
2022-07-26,Red Hook,18258.0,7400000.0,224029,33636.0,Summer 2022,0
2022-07-26,Rockaway,10388.0,6520000.0,120539,29986.0,Summer 2022,0
2022-07-26,Tallman Island,22115.0,13200000.0,449907,74748.0,Summer 2022,0
2022-07-26,Wards Island,9565.0,6810000.0,1201485,240219.0,Summer 2022,0
2022-07-31,26th Ward,18484.0,11600000.0,290608,72091.0,Summer 2022,0
2022-07-31,Bowery Bay,25514.0,11500000.0,924695,122994.0,Summer 2022,0
2022-07-31,Coney Island,17436.0,6770000.0,682342,117865.0,Summer 2022,0
2022-07-31,Hunts Point,12406.0,9570000.0,755948,151282.0,Summer 2022,0
2022-07-31,Jamaica Bay,26083.0,10000000.0,748737,131881.0,Summer 2022,0
2022-07-31,Newtown Creek,18320.0,12200000.0,1156473,188137.0,Summer 2022,0
2022-07-31,North River,11585.0,7720000.0,658596,72242.0,Summer 2022,0
2022-07-31,Oakwood Beach,13395.0,4780000.0,258731,44374.0,Summer 2022,0
2022-07-31,Owls Head,41732.0,18100000.0,906442,135396.0,Summer 2022,0
2022-07-31,Port Richmond,21105.0,9180000.0,226167,46435.0,Summer 2022,0
2022-07-31,Red Hook,11848.0,5210000.0,224029,33636.0,Summer 2022,0
2022-07-31,Rockaway,7688.0,4830000.0,120539,29986.0,Summer 2022,0
2022-07-31,Tallman Island,19265.0,9080000.0,449907,74748.0,Summer 2022,0
2022-07-31,Wards Island,7598.0,5670000.0,1201485,240219.0,Summer 2022,0
2022-08-02,26th Ward,26185.0,14000000.0,290608,72091.0,Summer 2022,0
2022-08-02,Bowery Bay,27351.0,9850000.0,924695,122994.0,Summer 2022,0
2022-08-02,Coney Island,22741.0,8330000.0,682342,117865.0,Summer 2022,0
2022-08-02,Hunts Point,9907.0,6300000.0,755948,151282.0,Summer 2022,0
2022-08-02,Jamaica Bay,28404.0,10100000.0,748737,131881.0,Summer 2022,0
2022-08-02,Newtown Creek,20401.0,12200000.0,1156473,188137.0,Summer 2022,0
2022-08-02,North River,24968.0,14900000.0,658596,72242.0,Summer 2022,0
2022-08-02,Oakwood Beach,30531.0,11100000.0,258731,44374.0,Summer 2022,0
2022-08-02,Owls Head,26564.0,9430000.0,906442,135396.0,Summer 2022,0
2022-08-02,Port Richmond,22636.0,8710000.0,226167,46435.0,Summer 2022,0
2022-08-02,Red Hook,18667.0,6940000.0,224029,33636.0,Summer 2022,0
2022-08-02,Rockaway,5015.0,2990000.0,120539,29986.0,Summer 2022,0
2022-08-02,Tallman Island,27063.0,12800000.0,449907,74748.0,Summer 2022,0
2022-08-02,Wards Island,10801.0,8100000.0,1201485,240219.0,Summer 2022,0
2022-08-07,26th Ward,11864.0,7110000.0,290608,72091.0,Summer 2022,0
2022-08-07,Bowery Bay,12852.0,7050000.0,924695,122994.0,Summer 2022,0
2022-08-07,Coney Island,8844.0,3430000.0,682342,117865.0,Summer 2022,0
2022-08-07,Hunts Point,16268.0,11100000.0,755948,151282.0,Summer 2022,0
2022-08-07,Jamaica Bay,17267.0,6370000.0,748737,131881.0,Summer 2022,0
2022-08-07,Newtown Creek,5860.0,4200000.0,1156473,188137.0,Summer 2022,0
2022-08-07,North River,11850.0,7150000.0,658596,72242.0,Summer 2022,0
2022-08-07,Oakwood Beach,7494.0,2750000.0,258731,44374.0,Summer 2022,0
2022-08-07,Owls Head,25547.0,9600000.0,906442,135396.0,Summer 2022,0
2022-08-07,Port Richmond,13941.0,5600000.0,226167,46435.0,Summer 2022,0
2022-08-07,Red Hook,15902.0,8060000.0,224029,33636.0,Summer 2022,0
2022-08-07,Rockaway,5847.0,3310000.0,120539,29986.0,Summer 2022,0
2022-08-07,Tallman Island,34008.0,18300000.0,449907,74748.0,Summer 2022,0
2022-08-07,Wards Island,7262.0,6040000.0,1201485,240219.0,Summer 2022,0
2022-08-09,26th Ward,11952.0,7320000.0,290608,72091.0,Summer 2022,0
2022-08-09,Bowery Bay,38189.0,15000000.0,924695,122994.0,Summer 2022,0
