Test Date,WRRF Name,Gene Copies (N1/L),Per Capita Gene Copies,"Population Served, estimated",School Status,School-Aged Population,Season,Holiday
2021-05-10,Jamaica Bay,2421.0,1174906.3,748737,High_Schools_Reopen,131881.0,Spring 2021,0
2021-05-10,Newtown Creek,1698.0,1367560.67,1156473,High_Schools_Reopen,188137.0,Spring 2021,0
2021-05-10,North River,2390.0,1648660.76,658596,High_Schools_Reopen,72242.0,Spring 2021,0
2021-05-10,Oakwood Beach,9176.0,3906896.04,258731,High_Schools_Reopen,44374.0,Spring 2021,0
2021-05-10,Owls Head,4469.0,2295621.48,906442,High_Schools_Reopen,135396.0,Spring 2021,0
2021-05-10,Port Richmond,2686.0,1618281.24,226167,High_Schools_Reopen,46435.0,Spring 2021,0
2021-05-10,Red Hook,1337.0,813296.86,224029,High_Schools_Reopen,33636.0,Spring 2021,0
2021-05-10,Rockaway,1026.0,612155.54,120539,High_Schools_Reopen,29986.0,Spring 2021,0
2021-05-10,Tallman Island,2147.0,1246530.24,449907,High_Schools_Reopen,74748.0,Spring 2021,0
2021-05-10,Wards Island,2790.0,2101172.83,1201485,High_Schools_Reopen,240219.0,Spring 2021,0
2021-05-12,26th Ward,2333.0,1367700.16,290608,High_Schools_Reopen,72091.0,Spring 2021,0
2021-05-12,Bowery Bay,2343.0,796233.71,924695,High_Schools_Reopen,122994.0,Spring 2021,0
2021-05-12,Coney Island,3537.0,1432506.61,682342,High_Schools_Reopen,117865.0,Spring 2021,0
2021-05-12,Hunts Point,1979.0,1179543.13,755948,High_Schools_Reopen,151282.0,Spring 2021,0
2021-05-12,Jamaica Bay,1557.0,590472.31,748737,High_Schools_Reopen,131881.0,Spring 2021,0
2021-05-12,Newtown Creek,1279.0,690837.56,1156473,High_Schools_Reopen,188137.0,Spring 2021,0
2021-05-12,North River,1319.0,682247.55,658596,High_Schools_Reopen,72242.0,Spring 2021,0
2021-05-12,Oakwood Beach,5004.0,1954646.02,258731,High_Schools_Reopen,44374.0,Spring 2021,0
2021-05-12,Owls Head,3311.0,1133867.79,906442,High_Schools_Reopen,135396.0,Spring 2021,0
2021-05-12,Port Richmond,1619.0,650219.25,226167,High_Schools_Reopen,46435.0,Spring 2021,0
2021-05-12,Red Hook,1704.0,633413.41,224029,High_Schools_Reopen,33636.0,Spring 2021,0
2021-05-12,Rockaway,2172.0,1227543.94,120539,High_Schools_Reopen,29986.0,Spring 2021,0
2021-05-12,Tallman Island,1457.0,698557.25,449907,High_Schools_Reopen,74748.0,Spring 2021,0
2021-05-12,Wards Island,2393.0,1304515.89,1201485,High_Schools_Reopen,240219.0,Spring 2021,0
2021-05-17,26th Ward,1906.0,1092307.38,290608,High_Schools_Reopen,72091.0,Spring 2021,0
2021-05-17,Bowery Bay,1427.0,496493.26,924695,High_Schools_Reopen,122994.0,Spring 2021,0
2021-05-17,Coney Island,2473.0,1015163.65,682342,High_Schools_Reopen,117865.0,Spring 2021,0
2021-05-17,Hunts Point,1283.0,693611.33,755948,High_Schools_Reopen,151282.0,Spring 2021,0
2021-05-17,Jamaica Bay,3534.0,1340107.44,748737,High_Schools_Reopen,131881.0,Spring 2021,0
2021-05-17,Newtown Creek,1593.0,834145.1,1156473,High_Schools_Reopen,188137.0,Spring 2021,0
2021-05-17,North River,862.0,431199.84,658596,High_Schools_Reopen,72242.0,Spring 2021,0
2021-05-17,Oakwood Beach,3507.0,1298191.45,258731,High_Schools_Reopen,44374.0,Spring 2021,0
2021-05-17,Owls Head,5167.0,1747889.57,906442,High_Schools_Reopen,135396.0,Spring 2021,0
2021-05-17,Port Richmond,1288.0,495675.29,226167,High_Schools_Reopen,46435.0,Spring 2021,0
2021-05-17,Red Hook,682.0,241939.54,224029,High_Schools_Reopen,33636.0,Spring 2021,0
2021-05-17,Rockaway,1077.0,642363.5,120539,High_Schools_Reopen,29986.0,Spring 2021,0
2021-05-17,Tallman Island,2549.0,1050767.93,449907,High_Schools_Reopen,74748.0,Spring 2021,0
2021-05-17,Wards Island,3656.0,1796842.78,1201485,High_Schools_Reopen,240219.0,Spring 2021,0
2021-05-19,26th Ward,1835.0,1027801.91,290608,High_Schools_Reopen,72091.0,Spring 2021,0
2021-05-19,Bowery Bay,4553.0,1584224.97,924695,High_Schools_Reopen,122994.0,Spring 2021,0
2021-05-19,Coney Island,4286.0,1735649.2,682342,High_Schools_Reopen,117865.0,Spring 2021,0
2021-05-19,Hunts Point,1699.0,935908.76,755948,High_Schools_Reopen,151282.0,Spring 2021,0
2021-05-19,Jamaica Bay,3461.0,1294929.59,748737,High_Schools_Reopen,131881.0,Spring 2021,0
2021-05-19,Newtown Creek,3846.0,2064783.39,1156473,High_Schools_Reopen,188137.0,Spring 2021,0
2021-05-19,North River,1245.0,629686.69,658596,High_Schools_Reopen,72242.0,Spring 2021,0
2021-05-19,Oakwood Beach,5970.0,2131280.22,258731,High_Schools_Reopen,44374.0,Spring 2021,0
2021-05-19,Owls Head,5161.0,1831935.43,906442,High_Schools_Reopen,135396.0,Spring 2021,0
2021-05-19,Port Richmond,1597.0,614711.71,226167,High_Schools_Reopen,46435.0,Spring 2021,0
2021-05-19,Red Hook,1106.0,392397.81,224029,High_Schools_Reopen,33636.0,Spring 2021,0
2021-05-19,Rockaway,358.0,191158.87,120539,High_Schools_Reopen,29986.0,Spring 2021,0
2021-05-19,Tallman Island,1536.0,633080.98,449907,High_Schools_Reopen,74748.0,Spring 2021,0
2021-05-19,Wards Island,1626.0,814675.84,1201485,High_Schools_Reopen,240219.0,Spring 2021,0
2021-05-24,26th Ward,8284.0,4855692.95,290608,High_Schools_Reopen,72091.0,Spring 2021,0
2021-05-24,Bowery Bay,2438.0,858271.19,924695,High_Schools_Reopen,122994.0,Spring 2021,0
2021-05-24,Coney Island,1796.0,677365.16,682342,High_Schools_Reopen,117865.0,Spring 2021,0
2021-05-24,Hunts Point,747.0,441388.5,755948,High_Schools_Reopen,151282.0,Spring 2021,0
2021-05-24,Jamaica Bay,508.0,189892.94,748737,High_Schools_Reopen,131881.0,Spring 2021,0
2021-05-24,Newtown Creek,772.0,409344.76,1156473,High_Schools_Reopen,188137.0,Spring 2021,0
2021-05-24,North River,664.0,328412.61,658596,High_Schools_Reopen,72242.0,Spring 2021,0
2021-05-24,Oakwood Beach,12070.0,4432574.65,258731,High_Schools_Reopen,44374.0,Spring 2021,0
2021-05-24,Owls Head,1574.0,552241.96,906442,High_Schools_Reopen,135396.0,Spring 2021,0
2021-05-24,Port Richmond,3922.0,1575361.83,226167,High_Schools_Reopen,46435.0,Spring 2021,0
2021-05-24,Red Hook,576.0,204423.92,224029,High_Schools_Reopen,33636.0,Spring 2021,0
2021-05-24,Rockaway,2003.0,1069573.06,120539,High_Schools_Reopen,29986.0,Spring 2021,0
2021-05-24,Tallman Island,648.0,272808.93,449907,High_Schools_Reopen,74748.0,Spring 2021,0
2021-05-24,Wards Island,1017.0,560596.24,1201485,High_Schools_Reopen,240219.0,Spring 2021,0
2021-05-26,26th Ward,964.0,540034.75,290608,Remote Learning Ended,72091.0,Spring 2021,0
2021-05-26,Bowery Bay,1508.0,524641.0,924695,Remote Learning Ended,122994.0,Spring 2021,0
2021-05-26,Coney Island,1002.0,411402.42,682342,Remote Learning Ended,117865.0,Spring 2021,0
2021-05-26,Hunts Point,1323.0,689113.58,755948,Remote Learning Ended,151282.0,Spring 2021,0
2021-05-26,Jamaica Bay,994.0,366926.99,748737,Remote Learning Ended,131881.0,Spring 2021,0
2021-05-26,Newtown Creek,1252.0,688204.84,1156473,Remote Learning Ended,188137.0,Spring 2021,0
2021-05-26,North River,737.0,393748.79,658596,Remote Learning Ended,72242.0,Spring 2021,0
2021-05-26,Oakwood Beach,11969.0,5148411.08,258731,Remote Learning Ended,44374.0,Spring 2021,0
2021-05-26,Owls Head,1558.0,598557.31,906442,Remote Learning Ended,135396.0,Spring 2021,0
2021-05-26,Port Richmond,932.0,343090.9,226167,Remote Learning Ended,46435.0,Spring 2021,0
2021-05-26,Red Hook,681.0,253058.49,224029,Remote Learning Ended,33636.0,Spring 2021,0
2021-05-26,Rockaway,3406.0,1818164.54,120539,Remote Learning Ended,29986.0,Spring 2021,0
2021-05-26,Tallman Island,1356.0,559130.09,449907,Remote Learning Ended,74748.0,Spring 2021,0
2021-05-26,Wards Island,1527.0,779433.55,1201485,Remote Learning Ended,240219.0,Spring 2021,0
2021-05-31,26th Ward,243.0,313037.93,290608,Remote Learning Ended,72091.0,Spring 2021,0
2021-05-31,Bowery Bay,208.0,185746.37,924695,Remote Learning Ended,122994.0,Spring 2021,0
2021-05-31,Coney Island,652.0,495195.34,682342,Remote Learning Ended,117865.0,Spring 2021,0
2021-05-31,Hunts Point,359.0,427830.04,755948,Remote Learning Ended,151282.0,Spring 2021,0
2021-05-31,Jamaica Bay,821.0,510310.77,748737,Remote Learning Ended,131881.0,Spring 2021,0
2021-05-31,Newtown Creek,406.0,488642.71,1156473,Remote Learning Ended,188137.0,Spring 2021,0
2021-05-31,North River,526.0,511016.31,658596,Remote Learning Ended,72242.0,Spring 2021,0
2021-05-31,Oakwood Beach,983.0,587994.23,258731,Remote Learning Ended,44374.0,Spring 2021,0
2021-05-31,Owls Head,1379.0,806066.16,906442,Remote Learning Ended,135396.0,Spring 2021,0
2021-05-31,Port Richmond,262.0,271610.95,226167,Remote Learning Ended,46435.0,Spring 2021,0
2021-05-31,Red Hook,419.0,346776.47,224029,Remote Learning Ended,33636.0,Spring 2021,0
2021-05-31,Rockaway,526.0,412916.51,120539,Remote Learning Ended,29986.0,Spring 2021,0
2021-05-31,Tallman Island,885.0,729627.56,449907,Remote Learning Ended,74748.0,Spring 2021,0
2021-05-31,Wards Island,432.0,406053.54,1201485,Remote Learning Ended,240219.0,Spring 2021,0
2021-06-02,26th Ward,1102.0,645657.8,290608,Remote Learning Ended,72091.0,Spring 2021,0
2021-06-02,Bowery Bay,728.0,262187.88,924695,Remote Learning Ended,122994.0,Spring 2021,0
2021-06-02,Coney Island,616.0,232340.76,682342,Remote Learning Ended,117865.0,Spring 2021,0
2021-06-02,Hunts Point,342.0,200632.71,755948,Remote Learning Ended,151282.0,Spring 2021,0
2021-06-02,Jamaica Bay,,,748737,Remote Learning Ended,131881.0,Spring 2021,0
2021-06-02,Newtown Creek,298.0,162803.93,1156473,Remote Learning Ended,188137.0,Spring 2021,0
2021-06-02,North River,236.0,124859.39,658596,Remote Learning Ended,72242.0,Spring 2021,0
2021-06-02,Oakwood Beach,9973.0,4143887.45,258731,Remote Learning Ended,44374.0,Spring 2021,0
2021-06-02,Owls Head,2686.0,1009610.74,906442,Remote Learning Ended,135396.0,Spring 2021,0
2021-06-02,Port Richmond,211.0,91739.07,226167,Remote Learning Ended,46435.0,Spring 2021,0
2021-06-02,Red Hook,2446.0,950605.65,224029,Remote Learning Ended,33636.0,Spring 2021,0
2021-06-02,Rockaway,737.0,486283.45,120539,Remote Learning Ended,29986.0,Spring 2021,0
2021-06-02,Tallman Island,,,449907,Remote Learning Ended,74748.0,Spring 2021,0
2021-06-02,Wards Island,1570.0,825830.29,1201485,Remote Learning Ended,240219.0,Spring 2021,0
2021-06-07,26th Ward,552.0,330935.81,290608,Remote Learning Ended,72091.0,Spring 2021,0
2021-06-07,Bowery Bay,617.0,232220.69,924695,Remote Learning Ended,122994.0,Spring 2021,0
2021-06-07,Coney Island,841.0,340680.54,682342,Remote Learning Ended,117865.0,Spring 2021,0
2021-06-07,Hunts Point,670.0,439401.06,755948,Remote Learning Ended,151282.0,Spring 2021,0
2021-06-07,Jamaica Bay,790.0,307549.17,748737,Remote Learning Ended,131881.0,Spring 2021,0
2021-06-07,Newtown Creek,557.0,309884.55,1156473,Remote Learning Ended,188137.0,Spring 2021,0
2021-06-07,North River,898.0,500630.53,658596,Remote Learning Ended,72242.0,Spring 2021,0
2021-06-07,Oakwood Beach,3586.0,1500328.82,258731,Remote Learning Ended,44374.0,Spring 2021,0
2021-06-07,Owls Head,1623.0,569434.97,906442,Remote Learning Ended,135396.0,Spring 2021,0
2021-06-07,Port Richmond,1097.0,734484.2,226167,Remote Learning Ended,46435.0,Spring 2021,0
2021-06-07,Red Hook,,,224029,Remote Learning Ended,33636.0,Spring 2021,0
2021-06-07,Rockaway,550.0,362516.5,120539,Remote Learning Ended,29986.0,Spring 2021,0
2021-06-07,Tallman Island,1451.0,744893.68,449907,Remote Learning Ended,74748.0,Spring 2021,0
2021-06-07,Wards Island,1184.0,824260.53,1201485,Remote Learning Ended,240219.0,Spring 2021,0
2021-06-09,26th Ward,279.0,298046.5,290608,Remote Learning Ended,72091.0,Spring 2021,0
2021-06-09,Bowery Bay,2298.0,1307803.5,924695,Remote Learning Ended,122994.0,Spring 2021,0
2021-06-09,Coney Island,1090.0,816492.77,682342,Remote Learning Ended,117865.0,Spring 2021,0
2021-06-09,Hunts Point,371.0,326575.32,755948,Remote Learning Ended,151282.0,Spring 2021,0
2021-06-09,Jamaica Bay,415.0,188951.76,748737,Remote Learning Ended,131881.0,Spring 2021,0
2021-06-09,Newtown Creek,,,1156473,Remote Learning Ended,188137.0,Spring 2021,0
2021-06-09,North River,933.0,740370.99,658596,Remote Learning Ended,72242.0,Spring 2021,0
2021-06-09,Oakwood Beach,2992.0,1453309.35,258731,Remote Learning Ended,44374.0,Spring 2021,0
2021-06-09,Owls Head,3161.0,1451941.7,906442,Remote Learning Ended,135396.0,Spring 2021,0
2021-06-09,Port Richmond,595.0,518021.6,226167,Remote Learning Ended,46435.0,Spring 2021,0
2021-06-09,Red Hook,,,224029,Remote Learning Ended,33636.0,Spring 2021,0
2021-06-09,Rockaway,458.0,301985.96,120539,Remote Learning Ended,29986.0,Spring 2021,0
2021-06-09,Tallman Island,311.0,182891.78,449907,Remote Learning Ended,74748.0,Spring 2021,0
2021-06-09,Wards Island,357.0,299076.59,1201485,Remote Learning Ended,240219.0,Spring 2021,0
2021-06-14,26th Ward,584.0,350212.16,290608,Remote Learning Ended,72091.0,Spring 2021,0
2021-06-14,Bowery Bay,443.0,154064.56,924695,Remote Learning Ended,122994.0,Spring 2021,0
2021-06-14,Coney Island,1265.0,512222.01,682342,Remote Learning Ended,117865.0,Spring 2021,0
2021-06-14,Hunts Point,931.0,498876.24,755948,Remote Learning Ended,151282.0,Spring 2021,0
2021-06-14,Jamaica Bay,653.0,250799.65,748737,Remote Learning Ended,131881.0,Spring 2021,0
2021-06-14,Newtown Creek,282.0,152073.65,1156473,Remote Learning Ended,188137.0,Spring 2021,0
2021-06-14,North River,1609.0,823081.2,658596,Remote Learning Ended,72242.0,Spring 2021,0
2021-06-14,Oakwood Beach,4291.0,1695102.64,258731,Remote Learning Ended,44374.0,Spring 2021,0
2021-06-14,Owls Head,11604.0,3925177.22,906442,Remote Learning Ended,135396.0,Spring 2021,0
2021-06-14,Port Richmond,1962.0,886684.06,226167,Remote Learning Ended,46435.0,Spring 2021,0
2021-06-14,Red Hook,1447.0,660176.91,224029,Remote Learning Ended,33636.0,Spring 2021,0
2021-06-14,Rockaway,850.0,587087.88,120539,Remote Learning Ended,29986.0,Spring 2021,0
2021-06-14,Tallman Island,503.0,224200.64,449907,Remote Learning Ended,74748.0,Spring 2021,0
2021-06-14,Wards Island,1297.0,723276.59,1201485,Remote Learning Ended,240219.0,Spring 2021,0
2021-06-16,26th Ward,334.0,200381.01,290608,Remote Learning Ended,72091.0,Spring 2021,0
2021-06-16,Bowery Bay,964.0,339520.98,924695,Remote Learning Ended,122994.0,Spring 2021,0
2021-06-16,Coney Island,582.0,252048.99,682342,Remote Learning Ended,117865.0,Spring 2021,0
2021-06-16,Hunts Point,642.0,369873.7,755948,Remote Learning Ended,151282.0,Spring 2021,0
2021-06-16,Jamaica Bay,262.0,99222.55,748737,Remote Learning Ended,131881.0,Spring 2021,0
2021-06-16,Newtown Creek,181.0,103514.05,1156473,Remote Learning Ended,188137.0,Spring 2021,0
2021-06-16,North River,975.0,532595.12,658596,Remote Learning Ended,72242.0,Spring 2021,0
2021-06-16,Oakwood Beach,3554.0,1404124.88,258731,Remote Learning Ended,44374.0,Spring 2021,0
2021-06-16,Owls Head,7629.0,2931147.51,906442,Remote Learning Ended,135396.0,Spring 2021,0
2021-06-16,Port Richmond,566.0,255563.18,226167,Remote Learning Ended,46435.0,Spring 2021,0
2021-06-16,Red Hook,603.0,244616.24,224029,Remote Learning Ended,33636.0,Spring 2021,0
2021-06-16,Rockaway,948.0,625164.12,120539,Remote Learning Ended,29986.0,Spring 2021,0
2021-06-16,Tallman Island,532.0,232844.14,449907,Remote Learning Ended,74748.0,Spring 2021,0
2021-06-16,Wards Island,1145.0,620629.74,1201485,Remote Learning Ended,240219.0,Spring 2021,0
2021-06-21,26th Ward,830.0,529845.73,290608,Remote Learning Ended,72091.0,Summer 2021,0
2021-06-21,Bowery Bay,889.0,316446.39,924695,Remote Learning Ended,122994.0,Summer 2021,0
2021-06-21,Coney Island,,,682342,Remote Learning Ended,117865.0,Summer 2021,0
2021-06-21,Hunts Point,624.0,412614.59,755948,Remote Learning Ended,151282.0,Summer 2021,0
2021-06-21,Jamaica Bay,644.0,241045.67,748737,Remote Learning Ended,131881.0,Summer 2021,0
2021-06-21,Newtown Creek,,,1156473,Remote Learning Ended,188137.0,Summer 2021,0
2021-06-21,North River,1224.0,647481.43,658596,Remote Learning Ended,72242.0,Summer 2021,0
2021-06-21,Oakwood Beach,2892.0,1087319.53,258731,Remote Learning Ended,44374.0,Summer 2021,0
2021-06-21,Owls Head,7782.0,2859741.81,906442,Remote Learning Ended,135396.0,Summer 2021,0
2021-06-21,Port Richmond,1029.0,430658.57,226167,Remote Learning Ended,46435.0,Summer 2021,0
2021-06-21,Red Hook,1437.0,510008.5,224029,Remote Learning Ended,33636.0,Summer 2021,0
2021-06-21,Rockaway,216.0,142526.27,120539,Remote Learning Ended,29986.0,Summer 2021,0
2021-06-21,Tallman Island,241.0,97342.66,449907,Remote Learning Ended,74748.0,Summer 2021,0
2021-06-21,Wards Island,663.0,418010.96,1201485,Remote Learning Ended,240219.0,Summer 2021,0
2021-06-23,26th Ward,1216.0,823600.88,290608,Remote Learning Ended,72091.0,Summer 2021,0
2021-06-23,Bowery Bay,400.0,184855.58,924695,Remote Learning Ended,122994.0,Summer 2021,0
2021-06-23,Coney Island,4250.0,1957165.7,682342,Remote Learning Ended,117865.0,Summer 2021,0
2021-06-23,Hunts Point,907.0,604145.43,755948,Remote Learning Ended,151282.0,Summer 2021,0
2021-06-23,Jamaica Bay,724.0,314663.39,748737,Remote Learning Ended,131881.0,Summer 2021,0
2021-06-23,Newtown Creek,920.0,623649.16,1156473,Remote Learning Ended,188137.0,Summer 2021,0
2021-06-23,North River,482.0,299203.21,658596,Remote Learning Ended,72242.0,Summer 2021,0
2021-06-23,Oakwood Beach,2883.0,1130367.76,258731,Remote Learning Ended,44374.0,Summer 2021,0
2021-06-23,Owls Head,7489.0,3158890.97,906442,Remote Learning Ended,135396.0,Summer 2021,0
2021-06-23,Port Richmond,1086.0,508969.55,226167,Remote Learning Ended,46435.0,Summer 2021,0
2021-06-23,Red Hook,289.0,127004.56,224029,Remote Learning Ended,33636.0,Summer 2021,0
2021-06-23,Rockaway,,,120539,Remote Learning Ended,29986.0,Summer 2021,0
2021-06-23,Tallman Island,597.0,326628.08,449907,Remote Learning Ended,74748.0,Summer 2021,0
2021-06-23,Wards Island,1043.0,699944.77,1201485,Remote Learning Ended,240219.0,Summer 2021,0
2021-06-28,26th Ward,670.0,410468.71,290608,Summer Break_2,72091.0,Summer 2021,0
2021-06-28,Bowery Bay,1276.0,459845.16,924695,Summer Break_2,122994.0,Summer 2021,0
2021-06-28,Coney Island,732.0,292291.38,682342,Summer Break_2,117865.0,Summer 2021,0
2021-06-28,Hunts Point,407.0,242608.25,755948,Summer Break_2,151282.0,Summer 2021,0
2021-06-28,Jamaica Bay,338.0,141802.58,748737,Summer Break_2,131881.0,Summer 2021,0
2021-06-28,Newtown Creek,1271.0,698736.89,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-06-28,North River,647.0,364428.51,658596,Summer Break_2,72242.0,Summer 2021,0
2021-06-28,Oakwood Beach,7557.0,2885776.13,258731,Summer Break_2,44374.0,Summer 2021,0
2021-06-28,Owls Head,2972.0,1042569.61,906442,Summer Break_2,135396.0,Summer 2021,0
2021-06-28,Port Richmond,2312.0,967223.17,226167,Summer Break_2,46435.0,Summer 2021,0
2021-06-28,Red Hook,456.0,169580.01,224029,Summer Break_2,33636.0,Summer 2021,0
2021-06-28,Rockaway,193.0,133199.66,120539,Summer Break_2,29986.0,Summer 2021,0
2021-06-28,Tallman Island,476.0,200098.76,449907,Summer Break_2,74748.0,Summer 2021,0
2021-06-28,Wards Island,2389.0,1460302.98,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-06-30,26th Ward,385.0,251013.99,290608,Summer Break_2,72091.0,Summer 2021,0
2021-06-30,Bowery Bay,928.0,341975.64,924695,Summer Break_2,122994.0,Summer 2021,0
2021-06-30,Coney Island,1696.0,649336.78,682342,Summer Break_2,117865.0,Summer 2021,0
2021-06-30,Hunts Point,741.0,523137.32,755948,Summer Break_2,151282.0,Summer 2021,0
2021-06-30,Jamaica Bay,1614.0,595622.79,748737,Summer Break_2,131881.0,Summer 2021,0
2021-06-30,Newtown Creek,1028.0,625667.35,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-06-30,North River,190.0,120960.55,658596,Summer Break_2,72242.0,Summer 2021,0
2021-06-30,Oakwood Beach,11096.0,4091123.68,258731,Summer Break_2,44374.0,Summer 2021,0
2021-06-30,Owls Head,5794.0,2056816.17,906442,Summer Break_2,135396.0,Summer 2021,0
2021-06-30,Port Richmond,1926.0,773758.38,226167,Summer Break_2,46435.0,Summer 2021,0
2021-06-30,Red Hook,523.0,265250.89,224029,Summer Break_2,33636.0,Summer 2021,0
2021-06-30,Rockaway,417.0,261759.12,120539,Summer Break_2,29986.0,Summer 2021,0
2021-06-30,Tallman Island,2444.0,1028081.2,449907,Summer Break_2,74748.0,Summer 2021,0
2021-06-30,Wards Island,1285.0,1036462.95,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-07-07,26th Ward,762.0,724757.51,290608,Summer Break_2,72091.0,Summer 2021,0
2021-07-07,Bowery Bay,1935.0,1132805.03,924695,Summer Break_2,122994.0,Summer 2021,0
2021-07-07,Coney Island,1558.0,864522.97,682342,Summer Break_2,117865.0,Summer 2021,0
2021-07-07,Hunts Point,1106.0,891681.51,755948,Summer Break_2,151282.0,Summer 2021,0
2021-07-07,Jamaica Bay,811.0,373219.54,748737,Summer Break_2,131881.0,Summer 2021,0
2021-07-07,Newtown Creek,922.0,748410.44,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-07-07,North River,635.0,481641.95,658596,Summer Break_2,72242.0,Summer 2021,0
2021-07-07,Oakwood Beach,20572.0,12400356.06,258731,Summer Break_2,44374.0,Summer 2021,0
2021-07-07,Owls Head,7001.0,3186701.79,906442,Summer Break_2,135396.0,Summer 2021,0
2021-07-07,Port Richmond,1402.0,1126684.53,226167,Summer Break_2,46435.0,Summer 2021,0
2021-07-07,Red Hook,914.0,540484.87,224029,Summer Break_2,33636.0,Summer 2021,0
2021-07-07,Rockaway,674.0,444175.81,120539,Summer Break_2,29986.0,Summer 2021,0
2021-07-07,Tallman Island,1084.0,665682.85,449907,Summer Break_2,74748.0,Summer 2021,0
2021-07-07,Wards Island,2909.0,2263726.94,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-07-12,26th Ward,1336.0,1061573.34,290608,Summer Break_2,72091.0,Summer 2021,0
2021-07-12,Bowery Bay,2351.0,1260676.86,924695,Summer Break_2,122994.0,Summer 2021,0
2021-07-12,Coney Island,1145.0,520774.41,682342,Summer Break_2,117865.0,Summer 2021,0
2021-07-12,Hunts Point,1092.0,907495.63,755948,Summer Break_2,151282.0,Summer 2021,0
2021-07-12,Jamaica Bay,2840.0,1220652.96,748737,Summer Break_2,131881.0,Summer 2021,0
2021-07-12,Newtown Creek,1091.0,917508.04,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-07-12,North River,1820.0,1516679.38,658596,Summer Break_2,72242.0,Summer 2021,0
2021-07-12,Oakwood Beach,12364.0,6023852.74,258731,Summer Break_2,44374.0,Summer 2021,0
2021-07-12,Owls Head,798.0,343197.12,906442,Summer Break_2,135396.0,Summer 2021,0
2021-07-12,Port Richmond,444.0,631622.17,226167,Summer Break_2,46435.0,Summer 2021,0
2021-07-12,Red Hook,5596.0,3687519.19,224029,Summer Break_2,33636.0,Summer 2021,0
2021-07-12,Rockaway,472.0,355999.03,120539,Summer Break_2,29986.0,Summer 2021,0
2021-07-12,Tallman Island,1198.0,685447.16,449907,Summer Break_2,74748.0,Summer 2021,0
2021-07-12,Wards Island,3383.0,2674914.09,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-07-14,26th Ward,2075.0,1351329.26,290608,Summer Break_2,72091.0,Summer 2021,0
2021-07-14,Bowery Bay,3403.0,1323295.84,924695,Summer Break_2,122994.0,Summer 2021,0
2021-07-14,Coney Island,2176.0,929640.24,682342,Summer Break_2,117865.0,Summer 2021,0
2021-07-14,Hunts Point,2414.0,1535266.43,755948,Summer Break_2,151282.0,Summer 2021,0
2021-07-14,Jamaica Bay,3242.0,1262237.13,748737,Summer Break_2,131881.0,Summer 2021,0
2021-07-14,Newtown Creek,2032.0,1330265.83,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-07-14,North River,,,658596,Summer Break_2,72242.0,Summer 2021,0
2021-07-14,Oakwood Beach,1217.0,566042.53,258731,Summer Break_2,44374.0,Summer 2021,0
2021-07-14,Owls Head,11094.0,3799026.83,906442,Summer Break_2,135396.0,Summer 2021,0
2021-07-14,Port Richmond,1745.0,993094.1,226167,Summer Break_2,46435.0,Summer 2021,0
2021-07-14,Red Hook,3784.0,1534655.85,224029,Summer Break_2,33636.0,Summer 2021,0
2021-07-14,Rockaway,483.0,318764.87,120539,Summer Break_2,29986.0,Summer 2021,0
2021-07-14,Tallman Island,1743.0,850360.95,449907,Summer Break_2,74748.0,Summer 2021,0
2021-07-14,Wards Island,2319.0,1417692.73,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-07-19,26th Ward,2351.0,2051406.22,290608,Summer Break_2,72091.0,Summer 2021,0
2021-07-19,Bowery Bay,3540.0,1477964.55,924695,Summer Break_2,122994.0,Summer 2021,0
2021-07-19,Coney Island,2353.0,992079.77,682342,Summer Break_2,117865.0,Summer 2021,0
2021-07-19,Hunts Point,2108.0,1372180.15,755948,Summer Break_2,151282.0,Summer 2021,0
2021-07-19,Jamaica Bay,2593.0,1022654.13,748737,Summer Break_2,131881.0,Summer 2021,0
2021-07-19,Newtown Creek,3498.0,2141351.92,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-07-19,North River,2136.0,1276992.93,658596,Summer Break_2,72242.0,Summer 2021,0
2021-07-19,Oakwood Beach,764.0,356581.16,258731,Summer Break_2,44374.0,Summer 2021,0
2021-07-19,Owls Head,6153.0,2107146.89,906442,Summer Break_2,135396.0,Summer 2021,0
2021-07-19,Port Richmond,3501.0,2109685.8,226167,Summer Break_2,46435.0,Summer 2021,0
2021-07-19,Red Hook,1323.0,536483.95,224029,Summer Break_2,33636.0,Summer 2021,0
2021-07-19,Rockaway,6036.0,3980496.69,120539,Summer Break_2,29986.0,Summer 2021,0
2021-07-19,Tallman Island,1440.0,702922.27,449907,Summer Break_2,74748.0,Summer 2021,0
2021-07-19,Wards Island,2542.0,1786218.47,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-07-21,26th Ward,2217.0,1443998.42,290608,Summer Break_2,72091.0,Summer 2021,0
,Bowery Bay,,,924695,Summer Break_2,122994.0,Summer 2021,0
