5-9,10-14, 15-19,WRRF Name,Total Population,Total WRRF Population,Individual Zip Code
1667.0,1714.0,1768.0,Wards Island,5149.0,240219.0,10458
1667.0,1714.0,1768.0,Wards Island,5149.0,240219.0,10463
1667.0,1714.0,1768.0,Wards Island,5149.0,240219.0,10468
1667.0,1714.0,1768.0,Wards Island,5149.0,240219.0,10471
1667.0,1714.0,1768.0,Wards Island,5149.0,240219.0,11370
1667.0,1714.0,1768.0,Wards Island,5149.0,240219.0,10461
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,10044
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11101
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11102
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11103
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11104
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11105
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11106
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11368
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11369
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11370
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11371
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11372
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11373
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11374
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11375
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11377
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11378
472.0,402.0,274.0,Bowery Bay,1148.0,122994.0,11415
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10021
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10028
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10029
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10030
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10032
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10033
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10035
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10037
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10039
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10040
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10065
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10075
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10128
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10451
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10452
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10453
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10454
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10455
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10456
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10457
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10458
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10463
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10468
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10471
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,11370
1270.0,1072.0,674.0,Wards Island,3016.0,240219.0,10461
261.0,635.0,82.0,North River,978.0,72242.0,10001
261.0,635.0,82.0,North River,978.0,72242.0,10011
261.0,635.0,82.0,North River,978.0,72242.0,10014
261.0,635.0,82.0,North River,978.0,72242.0,10018
261.0,635.0,82.0,North River,978.0,72242.0,10019
261.0,635.0,82.0,North River,978.0,72242.0,10023
261.0,635.0,82.0,North River,978.0,72242.0,10024
261.0,635.0,82.0,North River,978.0,72242.0,10025
261.0,635.0,82.0,North River,978.0,72242.0,10026
261.0,635.0,82.0,North River,978.0,72242.0,10027
261.0,635.0,82.0,North River,978.0,72242.0,10031
261.0,635.0,82.0,North River,978.0,72242.0,10034
261.0,635.0,82.0,North River,978.0,72242.0,10036
261.0,635.0,82.0,North River,978.0,72242.0,10069
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10021
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10028
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10029
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10030
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10032
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10033
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10035
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10037
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10039
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10040
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10065
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10075
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10128
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10451
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10452
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10453
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10454
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10455
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10456
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10457
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10458
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10463
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10468
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10471
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,11370
872.0,616.0,1095.0,Wards Island,2583.0,240219.0,10461
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10021
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10028
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10029
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10030
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10032
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10033
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10035
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10037
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10039
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10040
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10065
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10075
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10128
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10451
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10452
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10453
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10454
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10455
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10456
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10457
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10458
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10463
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10468
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10471
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,11370
1936.0,1928.0,2281.0,Wards Island,6145.0,240219.0,10461
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10002
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10003
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10004
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10005
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10006
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10007
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10009
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10010
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10012
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10013
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10016
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10017
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10022
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10038
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10280
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,10282
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11205
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11206
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11211
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11213
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11216
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11221
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11222
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11225
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11233
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11237
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11238
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11379
286.0,218.0,256.0,Newtown Creek,760.0,188137.0,11385
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10002
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10003
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10004
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10005
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10006
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10007
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10009
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10010
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10012
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10013
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10016
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10017
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10022
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10038
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10280
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,10282
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11205
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11206
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11211
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11213
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11216
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11221
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11222
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11225
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11233
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11237
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11238
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11379
574.0,535.0,269.0,Newtown Creek,1378.0,188137.0,11385
1881.0,2020.0,2442.0,Port Richmond,6343.0,46435.0,10301
1881.0,2020.0,2442.0,Port Richmond,6343.0,46435.0,10302
1881.0,2020.0,2442.0,Port Richmond,6343.0,46435.0,10303
1881.0,2020.0,2442.0,Port Richmond,6343.0,46435.0,10304
1881.0,2020.0,2442.0,Port Richmond,6343.0,46435.0,10310
1881.0,2020.0,2442.0,Port Richmond,6343.0,46435.0,10314
1170.0,1295.0,1180.0,Port Richmond,3645.0,46435.0,10301
1170.0,1295.0,1180.0,Port Richmond,3645.0,46435.0,10302
1170.0,1295.0,1180.0,Port Richmond,3645.0,46435.0,10303
1170.0,1295.0,1180.0,Port Richmond,3645.0,46435.0,10304
1170.0,1295.0,1180.0,Port Richmond,3645.0,46435.0,10310
1170.0,1295.0,1180.0,Port Richmond,3645.0,46435.0,10314
1861.0,2502.0,2148.0,Port Richmond,6511.0,46435.0,10301
1861.0,2502.0,2148.0,Port Richmond,6511.0,46435.0,10302
1861.0,2502.0,2148.0,Port Richmond,6511.0,46435.0,10303
1861.0,2502.0,2148.0,Port Richmond,6511.0,46435.0,10304
1861.0,2502.0,2148.0,Port Richmond,6511.0,46435.0,10310
1861.0,2502.0,2148.0,Port Richmond,6511.0,46435.0,10314
2628.0,2928.0,2913.0,Port Richmond,8469.0,46435.0,10301
2628.0,2928.0,2913.0,Port Richmond,8469.0,46435.0,10302
2628.0,2928.0,2913.0,Port Richmond,8469.0,46435.0,10303
2628.0,2928.0,2913.0,Port Richmond,8469.0,46435.0,10304
2628.0,2928.0,2913.0,Port Richmond,8469.0,46435.0,10310
2628.0,2928.0,2913.0,Port Richmond,8469.0,46435.0,10314
2771.0,2439.0,2606.0,Oakwood Beach,7816.0,44374.0,10305
2771.0,2439.0,2606.0,Oakwood Beach,7816.0,44374.0,10306
2771.0,2439.0,2606.0,Oakwood Beach,7816.0,44374.0,10307
2771.0,2439.0,2606.0,Oakwood Beach,7816.0,44374.0,10308
2771.0,2439.0,2606.0,Oakwood Beach,7816.0,44374.0,10309
2771.0,2439.0,2606.0,Oakwood Beach,7816.0,44374.0,10312
2546.0,3011.0,4018.0,Oakwood Beach,9575.0,44374.0,10305
2546.0,3011.0,4018.0,Oakwood Beach,9575.0,44374.0,10306
2546.0,3011.0,4018.0,Oakwood Beach,9575.0,44374.0,10307
2546.0,3011.0,4018.0,Oakwood Beach,9575.0,44374.0,10308
2546.0,3011.0,4018.0,Oakwood Beach,9575.0,44374.0,10309
2546.0,3011.0,4018.0,Oakwood Beach,9575.0,44374.0,10312
704.0,1000.0,1324.0,Oakwood Beach,3028.0,44374.0,10305
704.0,1000.0,1324.0,Oakwood Beach,3028.0,44374.0,10306
704.0,1000.0,1324.0,Oakwood Beach,3028.0,44374.0,10307
704.0,1000.0,1324.0,Oakwood Beach,3028.0,44374.0,10308
704.0,1000.0,1324.0,Oakwood Beach,3028.0,44374.0,10309
704.0,1000.0,1324.0,Oakwood Beach,3028.0,44374.0,10312
1320.0,1904.0,1884.0,Oakwood Beach,5108.0,44374.0,10305
1320.0,1904.0,1884.0,Oakwood Beach,5108.0,44374.0,10306
1320.0,1904.0,1884.0,Oakwood Beach,5108.0,44374.0,10307
1320.0,1904.0,1884.0,Oakwood Beach,5108.0,44374.0,10308
1320.0,1904.0,1884.0,Oakwood Beach,5108.0,44374.0,10309
1320.0,1904.0,1884.0,Oakwood Beach,5108.0,44374.0,10312
2029.0,2626.0,2028.0,Oakwood Beach,6683.0,44374.0,10305
2029.0,2626.0,2028.0,Oakwood Beach,6683.0,44374.0,10306
2029.0,2626.0,2028.0,Oakwood Beach,6683.0,44374.0,10307
2029.0,2626.0,2028.0,Oakwood Beach,6683.0,44374.0,10308
2029.0,2626.0,2028.0,Oakwood Beach,6683.0,44374.0,10309
2029.0,2626.0,2028.0,Oakwood Beach,6683.0,44374.0,10312
1550.0,1585.0,1751.0,Port Richmond,4886.0,46435.0,10301
1550.0,1585.0,1751.0,Port Richmond,4886.0,46435.0,10302
1550.0,1585.0,1751.0,Port Richmond,4886.0,46435.0,10303
1550.0,1585.0,1751.0,Port Richmond,4886.0,46435.0,10304
1550.0,1585.0,1751.0,Port Richmond,4886.0,46435.0,10310
1550.0,1585.0,1751.0,Port Richmond,4886.0,46435.0,10314
4021.0,4490.0,3653.0,Oakwood Beach,12164.0,44374.0,10305
4021.0,4490.0,3653.0,Oakwood Beach,12164.0,44374.0,10306
4021.0,4490.0,3653.0,Oakwood Beach,12164.0,44374.0,10307
4021.0,4490.0,3653.0,Oakwood Beach,12164.0,44374.0,10308
4021.0,4490.0,3653.0,Oakwood Beach,12164.0,44374.0,10309
4021.0,4490.0,3653.0,Oakwood Beach,12164.0,44374.0,10312
4863.0,5591.0,6127.0,Port Richmond,16581.0,46435.0,10301
4863.0,5591.0,6127.0,Port Richmond,16581.0,46435.0,10302
4863.0,5591.0,6127.0,Port Richmond,16581.0,46435.0,10303
4863.0,5591.0,6127.0,Port Richmond,16581.0,46435.0,10304
4863.0,5591.0,6127.0,Port Richmond,16581.0,46435.0,10310
4863.0,5591.0,6127.0,Port Richmond,16581.0,46435.0,10314
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10021
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10028
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10029
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10030
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10032
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10033
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10035
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10037
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10039
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10040
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10065
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10075
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10128
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10451
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10452
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10453
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10454
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10455
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10456
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10457
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10458
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10463
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10468
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10471
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,11370
3499.0,3227.0,3379.0,Wards Island,10105.0,240219.0,10461
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10021
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10028
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10029
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10030
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10032
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10033
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10035
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10037
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10039
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10040
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10065
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10075
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10128
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10451
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10452
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10453
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10454
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10455
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10456
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10457
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10458
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10463
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10468
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10471
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,11370
6280.0,7099.0,6229.0,Wards Island,19608.0,240219.0,10461
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10021
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10028
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10029
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10030
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10032
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10033
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10035
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10037
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10039
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10040
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10065
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10075
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10128
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10451
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10452
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10453
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10454
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10455
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10456
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10457
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10458
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10463
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10468
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10471
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,11370
6325.0,6011.0,5621.0,Wards Island,17957.0,240219.0,10461
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10021
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10028
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10029
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10030
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10032
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10033
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10035
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10037
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10039
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10040
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10065
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10075
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10128
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10451
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10452
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10453
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10454
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10455
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10456
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10457
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10458
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10463
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10468
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10471
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,11370
3142.0,3452.0,2323.0,Wards Island,8917.0,240219.0,10461
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10021
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10028
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10029
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10030
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10032
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10033
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10035
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10037
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10039
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10040
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10065
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10075
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10128
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10451
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10452
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10453
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10454
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10455
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10456
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10457
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10458
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10463
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10468
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10471
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,11370
3728.0,3524.0,3564.0,Wards Island,10816.0,240219.0,10461
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10021
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10028
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10029
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10030
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10032
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10033
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10035
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10037
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10039
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10040
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10065
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10075
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10128
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10451
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10452
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10453
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10454
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10455
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10456
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10457
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10458
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10463
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10468
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10471
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,11370
6352.0,7408.0,6949.0,Wards Island,20709.0,240219.0,10461
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10021
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10028
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10029
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10030
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10032
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10033
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10035
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10037
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10039
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10040
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10065
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10075
